distance	cutoff	targeting_method	snp_set	gene_set	Trait	Targeted_PositiveControl	Targeted	All_PositiveControl	All	Enrichment
400000	-log10_P-value_7.30103	closest_gene	All_SNPs	LOW_TSH_expression	LOW_TSH	138	1805	1275	27255	1.63
410000	-log10_P-value_7.30103	closest_gene	All_SNPs	LOW_TSH_expression	LOW_TSH	139	1827	1275	27255	1.63
420000	-log10_P-value_7.30103	closest_gene	All_SNPs	LOW_TSH_expression	LOW_TSH	139	1855	1275	27255	1.6
430000	-log10_P-value_7.30103	closest_gene	All_SNPs	LOW_TSH_expression	LOW_TSH	140	1885	1275	27255	1.59
440000	-log10_P-value_7.30103	closest_gene	All_SNPs	LOW_TSH_expression	LOW_TSH	141	1921	1275	27255	1.57
450000	-log10_P-value_7.30103	closest_gene	All_SNPs	LOW_TSH_expression	LOW_TSH	145	1960	1275	27255	1.58
460000	-log10_P-value_7.30103	closest_gene	All_SNPs	LOW_TSH_expression	LOW_TSH	146	1993	1275	27255	1.57
470000	-log10_P-value_7.30103	closest_gene	All_SNPs	LOW_TSH_expression	LOW_TSH	147	2020	1275	27255	1.56
480000	-log10_P-value_7.30103	closest_gene	All_SNPs	LOW_TSH_expression	LOW_TSH	149	2058	1275	27255	1.55
490000	-log10_P-value_7.30103	closest_gene	All_SNPs	LOW_TSH_expression	LOW_TSH	152	2096	1275	27255	1.55
500000	-log10_P-value_7.30103	closest_gene	All_SNPs	LOW_TSH_expression	LOW_TSH	153	2134	1275	27255	1.53
