distance	cutoff	targeting_method	snp_set	gene_set	Trait	Targeted_PositiveControl	Targeted	All_PositiveControl	All	Enrichment
290000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	sbp_all_pc	SYSTOLIC	4	1475	29	27255	2.55
300000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	sbp_all_pc	SYSTOLIC	4	1519	29	27255	2.47
310000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	sbp_all_pc	SYSTOLIC	4	1557	29	27255	2.41
320000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	sbp_all_pc	SYSTOLIC	4	1593	29	27255	2.36
330000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	sbp_all_pc	SYSTOLIC	4	1637	29	27255	2.3
340000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	sbp_all_pc	SYSTOLIC	4	1684	29	27255	2.23
350000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	sbp_all_pc	SYSTOLIC	4	1727	29	27255	2.18
360000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	sbp_all_pc	SYSTOLIC	4	1756	29	27255	2.14
370000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	sbp_all_pc	SYSTOLIC	4	1803	29	27255	2.09
380000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	sbp_all_pc	SYSTOLIC	4	1852	29	27255	2.03
390000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	sbp_all_pc	SYSTOLIC	4	1891	29	27255	1.99
400000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	sbp_all_pc	SYSTOLIC	4	1919	29	27255	1.96
410000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	sbp_all_pc	SYSTOLIC	4	1958	29	27255	1.92
420000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	sbp_all_pc	SYSTOLIC	4	1987	29	27255	1.89
430000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	sbp_all_pc	SYSTOLIC	4	2025	29	27255	1.86
440000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	sbp_all_pc	SYSTOLIC	4	2064	29	27255	1.82
450000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	sbp_all_pc	SYSTOLIC	4	2099	29	27255	1.79
460000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	sbp_all_pc	SYSTOLIC	4	2138	29	27255	1.76
470000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	sbp_all_pc	SYSTOLIC	4	2171	29	27255	1.73
480000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	sbp_all_pc	SYSTOLIC	4	2206	29	27255	1.7
490000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	sbp_all_pc	SYSTOLIC	4	2249	29	27255	1.67
500000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	sbp_all_pc	SYSTOLIC	4	2276	29	27255	1.65
