distance	cutoff	targeting_method	snp_set	gene_set	Trait	Targeted_PositiveControl	Targeted	All_PositiveControl	All	Enrichment
260000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	25	3039	246	27255	0.91
270000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	25	3103	246	27255	0.89
280000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	27	3159	246	27255	0.95
290000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	27	3238	246	27255	0.92
300000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	27	3298	246	27255	0.91
310000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	29	3372	246	27255	0.95
320000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	29	3444	246	27255	0.93
330000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	30	3493	246	27255	0.95
340000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	31	3573	246	27255	0.96
350000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	32	3632	246	27255	0.98
360000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	32	3671	246	27255	0.97
370000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	32	3734	246	27255	0.95
380000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	32	3795	246	27255	0.93
390000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	32	3856	246	27255	0.92
400000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	32	3913	246	27255	0.91
410000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	33	3981	246	27255	0.92
420000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	34	4044	246	27255	0.93
430000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	36	4099	246	27255	0.97
440000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	37	4151	246	27255	0.99
450000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	38	4206	246	27255	1
460000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	38	4280	246	27255	0.98
470000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	39	4352	246	27255	0.99
480000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	40	4408	246	27255	1.01
490000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	42	4456	246	27255	1.04
500000	-log10_P-value_7.30103	closest_gene	All_SNPs	Calcium_expression	CALCIUM	42	4512	246	27255	1.03
