distance	cutoff	targeting_method	snp_set	gene_set	Trait	Targeted_PositiveControl	Targeted	All_PositiveControl	All	Enrichment
350000	-log10_P-value_7.30103	closest_gene	All_SNPs	dbp-disease-drug	DIASTOLIC	9	6176	29	27255	1.37
360000	-log10_P-value_7.30103	closest_gene	All_SNPs	dbp-disease-drug	DIASTOLIC	9	6270	29	27255	1.35
370000	-log10_P-value_7.30103	closest_gene	All_SNPs	dbp-disease-drug	DIASTOLIC	9	6359	29	27255	1.33
380000	-log10_P-value_7.30103	closest_gene	All_SNPs	dbp-disease-drug	DIASTOLIC	9	6451	29	27255	1.31
390000	-log10_P-value_7.30103	closest_gene	All_SNPs	dbp-disease-drug	DIASTOLIC	9	6550	29	27255	1.29
400000	-log10_P-value_7.30103	closest_gene	All_SNPs	dbp-disease-drug	DIASTOLIC	9	6644	29	27255	1.27
410000	-log10_P-value_7.30103	closest_gene	All_SNPs	dbp-disease-drug	DIASTOLIC	9	6724	29	27255	1.26
420000	-log10_P-value_7.30103	closest_gene	All_SNPs	dbp-disease-drug	DIASTOLIC	9	6806	29	27255	1.24
430000	-log10_P-value_7.30103	closest_gene	All_SNPs	dbp-disease-drug	DIASTOLIC	9	6905	29	27255	1.22
440000	-log10_P-value_7.30103	closest_gene	All_SNPs	dbp-disease-drug	DIASTOLIC	10	6992	29	27255	1.34
450000	-log10_P-value_7.30103	closest_gene	All_SNPs	dbp-disease-drug	DIASTOLIC	10	7089	29	27255	1.33
460000	-log10_P-value_7.30103	closest_gene	All_SNPs	dbp-disease-drug	DIASTOLIC	10	7183	29	27255	1.31
470000	-log10_P-value_7.30103	closest_gene	All_SNPs	dbp-disease-drug	DIASTOLIC	10	7277	29	27255	1.29
480000	-log10_P-value_7.30103	closest_gene	All_SNPs	dbp-disease-drug	DIASTOLIC	10	7375	29	27255	1.27
490000	-log10_P-value_7.30103	closest_gene	All_SNPs	dbp-disease-drug	DIASTOLIC	10	7475	29	27255	1.26
500000	-log10_P-value_7.30103	closest_gene	All_SNPs	dbp-disease-drug	DIASTOLIC	10	7584	29	27255	1.24
