distance	cutoff	targeting_method	snp_set	gene_set	Trait	Targeted_PositiveControl	Targeted	All_PositiveControl	All	Enrichment
320000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	LDL_expression	LDL_CHOLESTEROL	83	1229	1142	27255	1.61
330000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	LDL_expression	LDL_CHOLESTEROL	84	1257	1142	27255	1.59
340000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	LDL_expression	LDL_CHOLESTEROL	84	1281	1142	27255	1.56
350000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	LDL_expression	LDL_CHOLESTEROL	87	1305	1142	27255	1.59
360000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	LDL_expression	LDL_CHOLESTEROL	87	1328	1142	27255	1.56
370000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	LDL_expression	LDL_CHOLESTEROL	90	1351	1142	27255	1.59
380000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	LDL_expression	LDL_CHOLESTEROL	93	1379	1142	27255	1.61
390000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	LDL_expression	LDL_CHOLESTEROL	95	1409	1142	27255	1.61
400000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	LDL_expression	LDL_CHOLESTEROL	96	1438	1142	27255	1.59
410000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	LDL_expression	LDL_CHOLESTEROL	98	1463	1142	27255	1.6
420000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	LDL_expression	LDL_CHOLESTEROL	99	1498	1142	27255	1.58
430000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	LDL_expression	LDL_CHOLESTEROL	102	1519	1142	27255	1.6
440000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	LDL_expression	LDL_CHOLESTEROL	102	1542	1142	27255	1.58
450000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	LDL_expression	LDL_CHOLESTEROL	103	1567	1142	27255	1.57
460000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	LDL_expression	LDL_CHOLESTEROL	104	1586	1142	27255	1.56
470000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	LDL_expression	LDL_CHOLESTEROL	104	1614	1142	27255	1.54
480000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	LDL_expression	LDL_CHOLESTEROL	105	1636	1142	27255	1.53
490000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	LDL_expression	LDL_CHOLESTEROL	105	1660	1142	27255	1.51
500000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	LDL_expression	LDL_CHOLESTEROL	105	1679	1142	27255	1.49
