distance	cutoff	targeting_method	snp_set	gene_set	Trait	Targeted_PositiveControl	Targeted	All_PositiveControl	All	Enrichment
230000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	19	1047	277	27255	1.79
240000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	19	1094	277	27255	1.71
250000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	19	1127	277	27255	1.66
260000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	19	1163	277	27255	1.61
270000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	19	1202	277	27255	1.56
280000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	19	1244	277	27255	1.5
290000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	19	1284	277	27255	1.46
300000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	20	1327	277	27255	1.48
310000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	20	1360	277	27255	1.45
320000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	20	1393	277	27255	1.41
330000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	21	1426	277	27255	1.45
340000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	21	1474	277	27255	1.4
350000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	22	1508	277	27255	1.44
360000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	24	1542	277	27255	1.53
370000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	25	1583	277	27255	1.55
380000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	25	1624	277	27255	1.51
390000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	25	1667	277	27255	1.48
400000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	26	1702	277	27255	1.5
410000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	26	1742	277	27255	1.47
420000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	27	1773	277	27255	1.5
430000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	27	1804	277	27255	1.47
440000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	28	1833	277	27255	1.5
450000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	28	1861	277	27255	1.48
460000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	28	1886	277	27255	1.46
470000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	28	1922	277	27255	1.43
480000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	29	1947	277	27255	1.47
490000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	29	1986	277	27255	1.44
500000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	pancreas_scRNA-seq	T2Dbmiadj	29	2023	277	27255	1.41
