distance	cutoff	targeting_method	snp_set	gene_set	Trait	Targeted_PositiveControl	Targeted	All_PositiveControl	All	Enrichment
370000	-log10_P-value_7.30103	closest_gene	All_SNPs	glucose_all_pc	GLUCOSE	89	1338	1037	27255	1.75
380000	-log10_P-value_7.30103	closest_gene	All_SNPs	glucose_all_pc	GLUCOSE	89	1362	1037	27255	1.72
390000	-log10_P-value_7.30103	closest_gene	All_SNPs	glucose_all_pc	GLUCOSE	92	1390	1037	27255	1.74
400000	-log10_P-value_7.30103	closest_gene	All_SNPs	glucose_all_pc	GLUCOSE	94	1412	1037	27255	1.75
410000	-log10_P-value_7.30103	closest_gene	All_SNPs	glucose_all_pc	GLUCOSE	96	1438	1037	27255	1.75
420000	-log10_P-value_7.30103	closest_gene	All_SNPs	glucose_all_pc	GLUCOSE	97	1471	1037	27255	1.73
430000	-log10_P-value_7.30103	closest_gene	All_SNPs	glucose_all_pc	GLUCOSE	98	1499	1037	27255	1.72
440000	-log10_P-value_7.30103	closest_gene	All_SNPs	glucose_all_pc	GLUCOSE	101	1527	1037	27255	1.74
450000	-log10_P-value_7.30103	closest_gene	All_SNPs	glucose_all_pc	GLUCOSE	102	1547	1037	27255	1.73
460000	-log10_P-value_7.30103	closest_gene	All_SNPs	glucose_all_pc	GLUCOSE	102	1573	1037	27255	1.7
470000	-log10_P-value_7.30103	closest_gene	All_SNPs	glucose_all_pc	GLUCOSE	102	1601	1037	27255	1.67
480000	-log10_P-value_7.30103	closest_gene	All_SNPs	glucose_all_pc	GLUCOSE	104	1633	1037	27255	1.67
490000	-log10_P-value_7.30103	closest_gene	All_SNPs	glucose_all_pc	GLUCOSE	104	1657	1037	27255	1.65
500000	-log10_P-value_7.30103	closest_gene	All_SNPs	glucose_all_pc	GLUCOSE	104	1677	1037	27255	1.63
