distance	cutoff	targeting_method	snp_set	gene_set	Trait	Targeted_PositiveControl	Targeted	All_PositiveControl	All	Enrichment
160000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	28	769	709	27255	1.4
170000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	30	817	709	27255	1.41
180000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	30	866	709	27255	1.33
190000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	32	911	709	27255	1.35
200000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	34	964	709	27255	1.36
210000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	34	1014	709	27255	1.29
220000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	34	1062	709	27255	1.23
230000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	35	1102	709	27255	1.22
240000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	37	1137	709	27255	1.25
250000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	38	1182	709	27255	1.24
260000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	39	1227	709	27255	1.22
270000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	41	1269	709	27255	1.24
280000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	43	1305	709	27255	1.27
290000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	46	1349	709	27255	1.31
300000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	46	1382	709	27255	1.28
310000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	47	1428	709	27255	1.27
320000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	47	1472	709	27255	1.23
330000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	47	1517	709	27255	1.19
340000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	47	1562	709	27255	1.16
350000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	49	1591	709	27255	1.18
360000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	50	1627	709	27255	1.18
370000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	52	1666	709	27255	1.2
380000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	54	1712	709	27255	1.21
390000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	56	1753	709	27255	1.23
400000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	57	1790	709	27255	1.22
410000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	59	1827	709	27255	1.24
420000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	61	1857	709	27255	1.26
430000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	63	1887	709	27255	1.28
440000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	64	1913	709	27255	1.29
450000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	65	1961	709	27255	1.27
460000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	65	1998	709	27255	1.25
470000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	65	2032	709	27255	1.23
480000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	65	2069	709	27255	1.21
490000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	65	2106	709	27255	1.19
500000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	DIASTOLIC	66	2134	709	27255	1.19
