distance	cutoff	targeting_method	snp_set	gene_set	Trait	Targeted_PositiveControl	Targeted	All_PositiveControl	All	Enrichment
220000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	99	1884	812	27255	1.76
230000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	101	1952	812	27255	1.74
240000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	101	2014	812	27255	1.68
250000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	103	2078	812	27255	1.66
260000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	104	2136	812	27255	1.63
270000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	104	2205	812	27255	1.58
280000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	107	2285	812	27255	1.57
290000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	111	2350	812	27255	1.59
300000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	113	2407	812	27255	1.58
310000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	114	2467	812	27255	1.55
320000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	117	2529	812	27255	1.55
330000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	119	2589	812	27255	1.54
340000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	121	2646	812	27255	1.53
350000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	121	2699	812	27255	1.5
360000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	123	2747	812	27255	1.5
370000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	125	2803	812	27255	1.5
380000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	127	2860	812	27255	1.49
390000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	128	2914	812	27255	1.47
400000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	128	2967	812	27255	1.45
410000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	131	3027	812	27255	1.45
420000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	136	3088	812	27255	1.48
430000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	139	3142	812	27255	1.48
440000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	141	3178	812	27255	1.49
450000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	144	3226	812	27255	1.5
460000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	146	3278	812	27255	1.49
470000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	149	3320	812	27255	1.51
480000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	152	3363	812	27255	1.52
490000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	155	3404	812	27255	1.53
500000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	tg_all_pc	TRIGLYCERIDES	157	3448	812	27255	1.53
