distance	cutoff	targeting_method	snp_set	gene_set	Trait	Targeted_PositiveControl	Targeted	All_PositiveControl	All	Enrichment
140000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	388	23	27255	15.27
150000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	416	23	27255	14.24
160000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	443	23	27255	13.37
170000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	470	23	27255	12.61
180000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	491	23	27255	12.07
190000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	512	23	27255	11.57
200000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	536	23	27255	11.05
210000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	562	23	27255	10.54
220000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	586	23	27255	10.11
230000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	624	23	27255	9.5
240000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	640	23	27255	9.26
250000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	664	23	27255	8.92
260000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	686	23	27255	8.64
270000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	714	23	27255	8.3
280000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	745	23	27255	7.95
290000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	776	23	27255	7.64
300000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	807	23	27255	7.34
310000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	831	23	27255	7.13
320000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	857	23	27255	6.91
330000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	886	23	27255	6.69
340000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	908	23	27255	6.53
350000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	936	23	27255	6.33
360000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	959	23	27255	6.18
370000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	979	23	27255	6.05
380000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	1005	23	27255	5.9
390000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	1023	23	27255	5.79
400000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	1048	23	27255	5.65
410000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	1067	23	27255	5.55
420000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	1095	23	27255	5.41
430000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	1123	23	27255	5.28
440000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	1146	23	27255	5.17
450000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	1161	23	27255	5.1
460000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	1182	23	27255	5.01
470000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	1204	23	27255	4.92
480000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	1223	23	27255	4.84
490000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	1251	23	27255	4.74
500000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg-disease-drug	TRIGLYCERIDES	5	1280	23	27255	4.63
