distance	cutoff	targeting_method	snp_set	gene_set	Trait	Targeted_PositiveControl	Targeted	All_PositiveControl	All	Enrichment
260000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	33	686	800	27255	1.64
270000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	33	714	800	27255	1.57
280000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	34	745	800	27255	1.55
290000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	35	776	800	27255	1.54
300000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	39	807	800	27255	1.65
310000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	39	831	800	27255	1.6
320000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	39	857	800	27255	1.55
330000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	40	886	800	27255	1.54
340000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	40	908	800	27255	1.5
350000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	41	936	800	27255	1.49
360000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	43	959	800	27255	1.53
370000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	45	979	800	27255	1.57
380000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	47	1005	800	27255	1.59
390000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	47	1023	800	27255	1.57
400000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	47	1048	800	27255	1.53
410000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	47	1067	800	27255	1.5
420000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	48	1095	800	27255	1.49
430000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	49	1123	800	27255	1.49
440000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	52	1146	800	27255	1.55
450000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	52	1161	800	27255	1.53
460000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	52	1182	800	27255	1.5
470000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	53	1204	800	27255	1.5
480000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	54	1223	800	27255	1.5
490000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	56	1251	800	27255	1.53
500000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	TG_expression	TRIGLYCERIDES	56	1280	800	27255	1.49
