distance	cutoff	targeting_method	snp_set	gene_set	Trait	Targeted_PositiveControl	Targeted	All_PositiveControl	All	Enrichment
250000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	54	1299	709	27255	1.6
260000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	55	1350	709	27255	1.57
270000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	56	1391	709	27255	1.55
280000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	58	1433	709	27255	1.56
290000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	58	1475	709	27255	1.51
300000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	59	1519	709	27255	1.49
310000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	60	1557	709	27255	1.48
320000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	61	1593	709	27255	1.47
330000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	63	1637	709	27255	1.48
340000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	63	1684	709	27255	1.44
350000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	65	1727	709	27255	1.45
360000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	65	1756	709	27255	1.42
370000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	67	1803	709	27255	1.43
380000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	69	1852	709	27255	1.43
390000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	69	1891	709	27255	1.4
400000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	70	1919	709	27255	1.4
410000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	70	1958	709	27255	1.37
420000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	70	1987	709	27255	1.35
430000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	70	2025	709	27255	1.33
440000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	71	2064	709	27255	1.32
450000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	71	2099	709	27255	1.3
460000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	71	2138	709	27255	1.28
470000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	73	2171	709	27255	1.29
480000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	73	2206	709	27255	1.27
490000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	73	2249	709	27255	1.25
500000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	BP_expression	SYSTOLIC	74	2276	709	27255	1.25
