distance	cutoff	targeting_method	snp_set	gene_set	Trait	Targeted_PositiveControl	Targeted	All_PositiveControl	All	Enrichment
170000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	28	868	320	27255	2.75
180000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	28	910	320	27255	2.62
190000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	29	942	320	27255	2.62
200000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	29	975	320	27255	2.53
210000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	29	1005	320	27255	2.46
220000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	29	1040	320	27255	2.37
230000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	29	1073	320	27255	2.3
240000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	30	1120	320	27255	2.28
250000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	31	1155	320	27255	2.29
260000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	31	1197	320	27255	2.21
270000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	31	1232	320	27255	2.14
280000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	31	1273	320	27255	2.07
290000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	31	1313	320	27255	2.01
300000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	33	1355	320	27255	2.07
310000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	33	1382	320	27255	2.03
320000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	33	1416	320	27255	1.98
330000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	34	1452	320	27255	1.99
340000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	34	1497	320	27255	1.93
350000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	35	1529	320	27255	1.95
360000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	37	1569	320	27255	2.01
370000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	38	1609	320	27255	2.01
380000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	38	1655	320	27255	1.96
390000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	38	1696	320	27255	1.91
400000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	39	1731	320	27255	1.92
410000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	39	1770	320	27255	1.88
420000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	40	1802	320	27255	1.89
430000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	40	1834	320	27255	1.86
440000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	41	1861	320	27255	1.88
450000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	41	1892	320	27255	1.85
460000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	41	1918	320	27255	1.82
470000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	42	1952	320	27255	1.83
480000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	43	1975	320	27255	1.85
490000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	43	2012	320	27255	1.82
500000	log10_Bayes_factor_2	closest_gene	All_SNPs	t2d_all_pc	T2Dbmiadj	44	2052	320	27255	1.83
