distance	cutoff	targeting_method	snp_set	gene_set	Trait	Targeted_PositiveControl	Targeted	All_PositiveControl	All	Enrichment
220000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	706	2	27255	38.6
230000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	729	2	27255	37.39
240000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	755	2	27255	36.1
250000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	780	2	27255	34.94
260000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	795	2	27255	34.28
270000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	815	2	27255	33.44
280000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	840	2	27255	32.45
290000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	867	2	27255	31.44
300000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	890	2	27255	30.62
310000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	908	2	27255	30.02
320000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	921	2	27255	29.59
330000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	945	2	27255	28.84
340000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	962	2	27255	28.33
350000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	984	2	27255	27.7
360000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	1005	2	27255	27.12
370000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	1024	2	27255	26.62
380000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	1040	2	27255	26.21
390000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	1066	2	27255	25.57
400000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	1080	2	27255	25.24
410000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	1100	2	27255	24.78
420000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	1118	2	27255	24.38
430000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	1134	2	27255	24.03
440000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	1163	2	27255	23.44
450000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	1175	2	27255	23.2
460000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	1194	2	27255	22.83
470000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	1208	2	27255	22.56
480000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	1229	2	27255	22.18
490000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	1249	2	27255	21.82
500000	log10_Bayes_factor_2	closest_gene	DHS_SNPs	dbilirubin-disease-drug	DBILIRUBIN	2	1268	2	27255	21.49
