distance	cutoff	targeting_method	snp_set	gene_set	Trait	Targeted_PositiveControl	Targeted	All_PositiveControl	All	Enrichment
400000	-log10_P-value_7.30103	closest_gene	All_SNPs	tg_all_pc	TRIGLYCERIDES	161	3790	812	27255	1.43
410000	-log10_P-value_7.30103	closest_gene	All_SNPs	tg_all_pc	TRIGLYCERIDES	163	3850	812	27255	1.42
420000	-log10_P-value_7.30103	closest_gene	All_SNPs	tg_all_pc	TRIGLYCERIDES	168	3917	812	27255	1.44
430000	-log10_P-value_7.30103	closest_gene	All_SNPs	tg_all_pc	TRIGLYCERIDES	172	3975	812	27255	1.45
440000	-log10_P-value_7.30103	closest_gene	All_SNPs	tg_all_pc	TRIGLYCERIDES	176	4025	812	27255	1.47
450000	-log10_P-value_7.30103	closest_gene	All_SNPs	tg_all_pc	TRIGLYCERIDES	176	4064	812	27255	1.45
460000	-log10_P-value_7.30103	closest_gene	All_SNPs	tg_all_pc	TRIGLYCERIDES	176	4108	812	27255	1.44
470000	-log10_P-value_7.30103	closest_gene	All_SNPs	tg_all_pc	TRIGLYCERIDES	179	4161	812	27255	1.44
480000	-log10_P-value_7.30103	closest_gene	All_SNPs	tg_all_pc	TRIGLYCERIDES	183	4219	812	27255	1.46
490000	-log10_P-value_7.30103	closest_gene	All_SNPs	tg_all_pc	TRIGLYCERIDES	188	4266	812	27255	1.48
500000	-log10_P-value_7.30103	closest_gene	All_SNPs	tg_all_pc	TRIGLYCERIDES	188	4325	812	27255	1.46
