distance	cutoff	targeting_method	snp_set	gene_set	Trait	Targeted_PositiveControl	Targeted	All_PositiveControl	All	Enrichment
270000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	167	5320	709	27255	1.21
280000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	169	5433	709	27255	1.2
290000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	172	5548	709	27255	1.19
300000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	175	5659	709	27255	1.19
310000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	178	5752	709	27255	1.19
320000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	180	5866	709	27255	1.18
330000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	184	5968	709	27255	1.19
340000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	190	6077	709	27255	1.2
350000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	194	6176	709	27255	1.21
360000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	197	6270	709	27255	1.21
370000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	200	6359	709	27255	1.21
380000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	204	6451	709	27255	1.22
390000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	206	6550	709	27255	1.21
400000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	210	6644	709	27255	1.22
410000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	215	6724	709	27255	1.23
420000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	218	6806	709	27255	1.23
430000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	222	6905	709	27255	1.24
440000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	225	6992	709	27255	1.24
450000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	226	7089	709	27255	1.23
460000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	227	7183	709	27255	1.21
470000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	228	7277	709	27255	1.2
480000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	230	7375	709	27255	1.2
490000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	233	7475	709	27255	1.2
500000	-log10_P-value_7.30103	closest_gene	All_SNPs	BP_expression	DIASTOLIC	235	7584	709	27255	1.19
