distance	cutoff	targeting_method	snp_set	gene_set	Trait	Targeted_PositiveControl	Targeted	All_PositiveControl	All	Enrichment
260000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	35	686	812	27255	1.71
270000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	35	714	812	27255	1.65
280000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	36	745	812	27255	1.62
290000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	37	776	812	27255	1.6
300000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	41	807	812	27255	1.71
310000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	41	831	812	27255	1.66
320000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	41	857	812	27255	1.61
330000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	42	886	812	27255	1.59
340000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	42	908	812	27255	1.55
350000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	43	936	812	27255	1.54
360000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	45	959	812	27255	1.58
370000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	47	979	812	27255	1.61
380000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	49	1005	812	27255	1.64
390000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	49	1023	812	27255	1.61
400000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	49	1048	812	27255	1.57
410000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	49	1067	812	27255	1.54
420000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	50	1095	812	27255	1.53
430000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	51	1123	812	27255	1.52
440000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	54	1146	812	27255	1.58
450000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	54	1161	812	27255	1.56
460000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	54	1182	812	27255	1.53
470000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	55	1204	812	27255	1.53
480000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	56	1223	812	27255	1.54
490000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	58	1251	812	27255	1.56
500000	log10_Bayes_factor_2	closest_gene	Trait-Specific_DHS_SNPs	tg_all_pc	TRIGLYCERIDES	58	1280	812	27255	1.52
